BirthCity,BirthCountry,BirthDate,BirthState,College,DepthChartOrder,DepthChartPosition,DraftKingsName,DraftKingsPlayerID,Experience,FanDuelName,FanDuelPlayerID,FantasyAlarmPlayerID,FantasyDraftName,FantasyDraftPlayerID,FirstName,GlobalTeamID,Height,HighSchool,InjuryBodyPart,InjuryNotes,InjuryStartDate,InjuryStatus,Jersey,LastName,PhotoUrl,PlayerID,Position,PositionCategory,RotoWirePlayerID,RotoworldPlayerID,Salary,SportRadarPlayerID,SportsDataID,SportsDirectPlayerID,StatsPlayerID,Status,Team,TeamID,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUrl,UsaTodayPlayerID,Weight,XmlTeamPlayerID,YahooName,YahooPlayerID
North Hollywood,,1988-04-01T00:00:00,California,Stanford,1.0,C,Robin Lopez,330050.0,10,Robin Lopez,9873.0,200125,Robin Lopez,330050.0,Robin,20000011,84,,Scrambled,Scrambled,,Scrambled,42,Lopez,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000618.png,20000618,C,C,2919.0,1494.0,14357750.0,e521ef3c-7892-4f14-a560-df320872d59a,,733290.0,330050.0,Active,CHI,11,http://cdn.usatsimg.com/api/download/?imageID=10772650,http://cdn.usatsimg.com/api/download/?imageID=11569984,193999.0,275.0,1950.0,Robin Lopez,4477
Oakland,,1990-07-15T00:00:00,California,Weber State,1.0,PG,Damian Lillard,463121.0,6,Damian Lillard,20848.0,200498,Damian Lillard,463121.0,Damian,20000019,75,,Scrambled,Scrambled,2019-01-27T00:00:00,Scrambled,0,Lillard,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000619.png,20000619,PG,G,3304.0,1957.0,27977689.0,5382cf43-3a79-4a5a-a7fd-153906fe65dd,,740562.0,463121.0,Active,POR,19,http://cdn.usatsimg.com/api/download/?imageID=10773344,http://cdn.usatsimg.com/api/download/?imageID=11502434,193203.0,195.0,3181.0,Damian Lillard,5012
Canton,,1991-09-19T00:00:00,Ohio,Lehigh,1.0,SG,CJ McCollum,522878.0,5,C.J. McCollum,19067.0,200443,CJ McCollum,522878.0,C.J.,20000019,75,,Scrambled,Scrambled,,Scrambled,3,McCollum,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000620.png,20000620,SG,G,3437.0,2135.0,25759766.0,bc70a55a-cee0-478f-9a13-cf51c4a4187c,,745014.0,522878.0,Active,POR,19,http://cdn.usatsimg.com/api/download/?imageID=10772742,http://cdn.usatsimg.com/api/download/?imageID=11502438,193205.0,190.0,3168.0,CJ McCollum,5161
Robinson,,1992-02-27T00:00:00,Illinois,Illinois,2.0,PF,Meyers Leonard,550131.0,6,Meyers Leonard,15669.0,200068,Meyers Leonard,550131.0,Meyers,20000019,85,,Scrambled,Scrambled,,Scrambled,11,Leonard,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000621.png,20000621,C,C,3322.0,1959.0,10595506.0,51d0a386-20a8-4e68-a8ec-face10febaff,,747422.0,550131.0,Active,POR,19,http://cdn.usatsimg.com/api/download/?imageID=10773270,http://cdn.usatsimg.com/api/download/?imageID=11502445,193201.0,255.0,3293.0,Meyers Leonard,5017
Los Angeles,,1992-04-09T00:00:00,California,California,2.0,SG,Allen Crabbe,548610.0,5,Allen Crabbe,15501.0,200405,Allen Crabbe,548610.0,Allen,20000008,78,,Scrambled,Scrambled,2019-01-03T00:00:00,Scrambled,33,Crabbe,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000622.png,20000622,SG,G,3453.0,2147.0,18500000.0,5ac1fb0f-24fe-4dce-aba5-6fc0dc9c27e7,,748977.0,548610.0,Active,BKN,8,http://cdn.usatsimg.com/api/download/?imageID=10773222,http://cdn.usatsimg.com/api/download/?imageID=11452217,194033.0,212.0,3143.0,Allen Crabbe,5201
Houston,,1990-11-01T00:00:00,Texas,Penn State,3.0,PG,Tim Frazier,513606.0,4,Tim Frazier,16071.0,200468,Tim Frazier,513606.0,Tim,20000023,73,,Scrambled,Scrambled,,Scrambled,10,Frazier,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000625.png,20000625,PG,G,3695.0,2445.0,1512601.0,005948cb-f744-4928-bf7f-d26076717c99,,744138.0,513606.0,Active,NO,23,http://cdn.usatsimg.com/api/download/?imageID=10772892,http://cdn.usatsimg.com/api/download/?imageID=10418715,193558.0,170.0,2610.0,Tim Frazier,5414
San Antonio,,1986-10-14T00:00:00,Texas,Marquette,1.0,SF,Wesley Matthews,295809.0,9,Wesley Matthews,9799.0,200419,Wesley Matthews,295809.0,Wesley,20000025,77,,Scrambled,Scrambled,,Scrambled,23,Matthews,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000629.png,20000629,SG,G,3057.0,1681.0,18622514.0,795bcca3-0cca-448c-8198-85c664f76c75,,725953.0,295809.0,Active,DAL,25,http://cdn.usatsimg.com/api/download/?imageID=10772358,http://cdn.usatsimg.com/api/download/?imageID=11417708,193620.0,220.0,2053.0,Wesley Matthews,4694
Marion,,1981-07-16T00:00:00,Indiana,Michigan State,,,Zach Randolph,3512.0,17,Zach Randolph,9579.0,200353,Zach Randolph,3512.0,Zach,20000030,81,,Scrambled,Scrambled,,Scrambled,50,Randolph,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000631.png,20000631,PF,F,2172.0,784.0,11692308.0,f5987aa7-b7fd-4bd6-855d-fd6407324950,,542989.0,3512.0,Active,SAC,30,http://cdn.usatsimg.com/api/download/?imageID=10773522,http://cdn.usatsimg.com/api/download/?imageID=11576134,193702.0,250.0,429.0,Zach Randolph,3531
Cheverly,,1986-08-28T00:00:00,Maryland,Georgetown,1.0,PF,Jeff Green,266367.0,10,Jeff Green,9648.0,200208,Jeff Green,266367.0,Jeff,20000001,81,,Scrambled,Scrambled,,Scrambled,32,Green,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000632.png,20000632,SF,F,2818.0,1365.0,1512601.0,b9155864-4192-4ad7-8652-57a0844c87b3,,723020.0,266367.0,Active,WAS,1,http://cdn.usatsimg.com/api/download/?imageID=10772838,http://cdn.usatsimg.com/api/download/?imageID=11452220,193803.0,235.0,1838.0,Jeff Green,4247
Barcelona,,1985-01-29T00:00:00,Spain,,1.0,C,Marc Gasol,393441.0,10,Marc Gasol,9581.0,200102,Marc Gasol,393441.0,Marc,20000021,85,,Scrambled,Scrambled,,Scrambled,33,Gasol,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000633.png,20000633,C,C,2831.0,1418.0,24119025.0,b73a8508-23a1-49ee-a466-aa9ea8add09e,,737317.0,393441.0,Active,MEM,21,http://cdn.usatsimg.com/api/download/?imageID=10773059,http://cdn.usatsimg.com/api/download/?imageID=11452268,193421.0,255.0,1818.0,Marc Gasol,4325
Indianapolis,,1985-10-03T00:00:00,Indiana,Western Kentucky,3.0,SF,Courtney Lee,276755.0,10,Courtney Lee,9615.0,200398,Courtney Lee,276755.0,Courtney,20000006,77,,Scrambled,Scrambled,,Scrambled,5,Lee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000634.png,20000634,SG,G,2970.0,1528.0,12253780.0,5247355c-121e-4053-8627-54d99e61d518,,724234.0,276755.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=10773510,http://cdn.usatsimg.com/api/download/?imageID=11576129,194067.0,215.0,1955.0,Courtney Lee,4484
Fayetteville,,1987-10-11T00:00:00,Arkansas,Ohio State,1.0,PG,Mike Conley,329468.0,11,Mike Conley,9575.0,200492,Mike Conley,329468.0,Mike,20000021,73,,Scrambled,Scrambled,,Scrambled,11,Conley,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000635.png,20000635,PG,G,2813.0,1363.0,30521115.0,460b7264-b98f-483e-b841-59a18c2e4d67,,732629.0,329468.0,Active,MEM,21,http://cdn.usatsimg.com/api/download/?imageID=10773430,http://cdn.usatsimg.com/api/download/?imageID=11452164,193417.0,175.0,1817.0,Mike Conley,4246
Daytona Beach,,1977-01-26T00:00:00,Florida,North Carolina,3.0,SG,Vince Carter,3230.0,20,Vince Carter,9654.0,200462,Vince Carter,3230.0,Vince,20000003,78,,Scrambled,Scrambled,,Scrambled,15,Carter,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000638.png,20000638,SG,G,1891.0,531.0,1512601.0,fa1c4130-38de-4ea1-b93a-4c3c962473e6,,542713.0,3230.0,Active,ATL,3,http://cdn.usatsimg.com/api/download/?imageID=10772972,http://cdn.usatsimg.com/api/download/?imageID=11568327,193845.0,220.0,64.0,Vince Carter,3248
Canton,,1989-02-24T00:00:00,Ohio,Ohio State,3.0,C,Kosta Koufos,398066.0,10,Kosta Koufos,9731.0,200083,Kosta Koufos,398066.0,Kosta,20000030,84,,Scrambled,Scrambled,,Scrambled,41,Koufos,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000639.png,20000639,C,C,2934.0,1501.0,8739500.0,7d78afaf-e145-4928-be17-464276fc8868,,736801.0,398066.0,Active,SAC,30,http://cdn.usatsimg.com/api/download/?imageID=10773093,http://cdn.usatsimg.com/api/download/?imageID=11576131,193697.0,245.0,1949.0,Kosta Koufos,4485
Montgomery,,1990-06-21T00:00:00,Alabama,Alabama,2.0,C,JaMychal Green,460833.0,4,JaMychal Green,15405.0,200259,JaMychal Green,460833.0,JaMychal,20000021,81,,Scrambled,Scrambled,2019-01-28T00:00:00,Scrambled,0,Green,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000642.png,20000642,PF,F,3338.0,1993.0,7666667.0,2bd97a34-ced9-4413-bfaa-94dbafaa0fdd,,740040.0,460833.0,Active,MEM,21,http://cdn.usatsimg.com/api/download/?imageID=10773502,http://cdn.usatsimg.com/api/download/?imageID=11452263,193424.0,227.0,3237.0,JaMychal Green,5262
Long Lake,,1989-05-14T00:00:00,Minnesota,Wisconsin,2.0,PF,Jon Leuer,398090.0,7,Jon Leuer,14539.0,200351,Jon Leuer,398090.0,Jon,20000014,82,,Scrambled,Scrambled,,Scrambled,30,Leuer,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000643.png,20000643,PF,F,3220.0,1873.0,10002681.0,ee9ddf70-f50d-49b0-846c-f83719b095d8,,736308.0,398090.0,Active,DET,14,http://cdn.usatsimg.com/api/download/?imageID=10773246,http://cdn.usatsimg.com/api/download/?imageID=11507132,193943.0,228.0,3029.0,Jon Leuer,4922
Riverside,,1991-06-29T00:00:00,California,San Diego State,1.0,SF,Kawhi Leonard,512591.0,7,Kawhi Leonard,14513.0,200210,Kawhi Leonard,512591.0,Kawhi,20000010,79,,Scrambled,Scrambled,,Scrambled,2,Leonard,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000646.png,20000646,SF,F,3195.0,1833.0,23114067.0,c12fb587-fc86-471c-8a84-19caf31325ce,,744664.0,512591.0,Active,TOR,10,http://cdn.usatsimg.com/api/download/?imageID=11995939,http://cdn.usatsimg.com/api/download/?imageID=11995785,194018.0,230.0,3061.0,Kawhi Leonard,4896
Bruges,,1982-05-17T00:00:00,Belgium,,2.0,PG,Tony Parker,3508.0,17,Tony Parker,9702.0,200540,Tony Parker,3508.0,Tony,20000002,74,,Scrambled,Scrambled,,Scrambled,9,Parker,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000649.png,20000649,PG,G,2181.0,780.0,5000000.0,b1b2d578-44df-4e05-9884-31dd89e82cf0,,546400.0,3508.0,Active,CHA,2,http://cdn.usatsimg.com/api/download/?imageID=10773348,http://cdn.usatsimg.com/api/download/?imageID=11452252,193833.0,185.0,438.0,Tony Parker,3527
North Babylon,,1987-06-22T00:00:00,New York,North Carolina,1.0,SG,Danny Green,295922.0,9,Danny Green,9758.0,200393,Danny Green,295922.0,Danny,20000010,78,,Scrambled,Scrambled,,Scrambled,14,Green,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000650.png,20000650,SG,G,3051.0,1482.0,10000000.0,478e5e20-5d59-402f-a901-b8e78f3e9508,,725799.0,295922.0,Active,TOR,10,http://cdn.usatsimg.com/api/download/?imageID=11995938,http://cdn.usatsimg.com/api/download/?imageID=11995788,194016.0,215.0,1767.0,Danny Green,4651
Gisborne,,1986-12-09T00:00:00,New Zealand,Washington State,2.0,C,Aron Baynes,296379.0,6,Aron Baynes,37931.0,200332,Aron Baynes,296379.0,Aron,20000009,82,,Scrambled,Scrambled,,Scrambled,46,Baynes,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000652.png,20000652,C,C,3427.0,2086.0,5193600.0,bca27365-2b46-470a-aaee-40cf0b096f6e,,727092.0,296379.0,Active,BOS,9,http://cdn.usatsimg.com/api/download/?imageID=10773399,http://cdn.usatsimg.com/api/download/?imageID=11568328,194103.0,260.0,2659.0,Aron Baynes,5150
Bologna,,1986-03-25T00:00:00,Italy,,2.0,SG,Marco Belinelli,393434.0,11,Marco Belinelli,9715.0,200386,Marco Belinelli,393434.0,Marco,20000024,77,,Scrambled,Scrambled,,Scrambled,18,Belinelli,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000654.png,20000654,SG,G,2826.0,1384.0,6153846.0,385f6a05-7dfb-4fc8-afed-b6a4f141100c,,737312.0,393434.0,Active,SA,24,http://cdn.usatsimg.com/api/download/?imageID=10772741,http://cdn.usatsimg.com/api/download/?imageID=11550401,193510.0,210.0,1854.0,Marco Belinelli,4296
Toronto,,1991-08-20T00:00:00,Ontario,Texas,2.0,PG,Cory Joseph,552805.0,7,Cory Joseph,14529.0,200500,Cory Joseph,552805.0,Cory,20000013,75,,Scrambled,Scrambled,,Scrambled,6,Joseph,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000655.png,20000655,PG,G,3226.0,1878.0,7945000.0,5769354c-0661-4ac7-86e5-3fd51506df36,,747534.0,552805.0,Active,IND,13,http://cdn.usatsimg.com/api/download/?imageID=10773495,http://cdn.usatsimg.com/api/download/?imageID=11464377,193889.0,193.0,3038.0,Cory Joseph,4911
Canberra,,1988-08-11T00:00:00,Australia,Saint Mary&#x27;s,2.0,PG,Patty Mills,411562.0,9,Patrick Mills,9939.0,200532,Patty Mills,411562.0,Patty,20000024,72,,Scrambled,Scrambled,,Scrambled,8,Mills,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000656.png,20000656,PG,G,3027.0,1624.0,11571429.0,9e917c97-5227-4581-9ab5-2dd07a7187ef,,737606.0,411562.0,Active,SA,24,http://cdn.usatsimg.com/api/download/?imageID=10773641,http://cdn.usatsimg.com/api/download/?imageID=11550390,193532.0,180.0,2070.0,Patty Mills,4660
New York,,1993-09-20T00:00:00,New York,UCLA,1.0,SF,Kyle Anderson,697720.0,4,Kyle Anderson,23716.0,200153,Kyle Anderson,697720.0,Kyle,20000021,81,,Scrambled,Scrambled,,Scrambled,1,Anderson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000659.png,20000659,SF,F,3586.0,2292.0,8641000.0,2e49c27a-06c5-4c4a-87fd-69840b783947,,751276.0,697720.0,Active,MEM,21,http://cdn.usatsimg.com/api/download/?imageID=10772841,http://cdn.usatsimg.com/api/download/?imageID=11452292,193403.0,230.0,3771.0,Kyle Anderson,5341
Oklahoma City,,1989-03-16T00:00:00,Oklahoma,Oklahoma,1.0,PF,Blake Griffin,399725.0,8,Blake Griffin,9560.0,200245,Blake Griffin,399725.0,Blake,20000014,82,,Scrambled,Scrambled,,Scrambled,23,Griffin,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000661.png,20000661,PF,F,3016.0,1593.0,32088932.0,18358040-89d8-4e25-a6a6-9e209c26fb3a,,736334.0,399725.0,Active,DET,14,http://cdn.usatsimg.com/api/download/?imageID=10773521,http://cdn.usatsimg.com/api/download/?imageID=11507129,193937.0,250.0,2041.0,Blake Griffin,4561
Houston,,1988-07-21T00:00:00,Texas,Texas A&amp;M,1.0,C,DeAndre Jordan,398142.0,10,DeAndre Jordan,9561.0,200046,DeAndre Jordan,398142.0,DeAndre,20000025,83,,Scrambled,Scrambled,,Scrambled,6,Jordan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000663.png,20000663,C,C,2929.0,1500.0,22897200.0,0036a1fa-ff9a-44a5-8061-68b828ee2b1e,,736346.0,398142.0,Active,DAL,25,http://cdn.usatsimg.com/api/download/?imageID=11995942,http://cdn.usatsimg.com/api/download/?imageID=11995789,193614.0,265.0,1947.0,DeAndre Jordan,4497
Winston-Salem,,1985-05-06T00:00:00,North Carolina,Wake Forest,3.0,PG,Chris Paul,229598.0,13,Chris Paul,9623.0,200527,Chris Paul,229598.0,Chris,20000022,72,,Scrambled,Scrambled,,Scrambled,3,Paul,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000664.png,20000664,PG,G,2584.0,1115.0,35654150.0,942c53e3-7268-44e3-b0a9-fdff55a72c03,,651780.0,229598.0,Active,HOU,22,http://cdn.usatsimg.com/api/download/?imageID=10773578,http://cdn.usatsimg.com/api/download/?imageID=11418008,193492.0,175.0,1234.0,Chris Paul,3930
Cookeville,,1984-06-24T00:00:00,Tennessee,Duke,1.0,SG,JJ Redick,172643.0,12,J.J. Redick,9655.0,200444,JJ Redick,172643.0,J.J.,20000007,76,,Scrambled,Scrambled,,Scrambled,17,Redick,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000665.png,20000665,SF,F,2715.0,1264.0,12250000.0,c67a37c2-660c-4da9-90c3-95db43613038,,658548.0,172643.0,Active,PHI,7,http://cdn.usatsimg.com/api/download/?imageID=10479992,http://cdn.usatsimg.com/api/download/?imageID=10416032,194097.0,200.0,1456.0,JJ Redick,4139
Seattle,,1980-03-20T00:00:00,Washington,Michigan,2.0,SG,Jamal Crawford,3388.0,18,Jamal Crawford,9448.0,200422,Jamal Crawford,3388.0,Jamal,20000029,77,,Scrambled,Scrambled,,Scrambled,11,Crawford,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000666.png,20000666,SG,G,2067.0,685.0,1512601.0,8024c36f-3b4e-4d2f-8231-4777f3a09b26,,542879.0,3388.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=10773573,http://cdn.usatsimg.com/api/download/?imageID=10314962,193665.0,185.0,80.0,Jamal Crawford,3407
Santa Monica,,1992-08-01T00:00:00,California,Duke,1.0,SG,Austin Rivers,601139.0,6,Austin Rivers,15592.0,200384,Austin Rivers,601139.0,Austin,20000022,76,,Scrambled,Scrambled,,Scrambled,25,Rivers,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000667.png,20000667,PG,G,3311.0,1951.0,922943.0,34a159c8-9fe6-4386-bf01-3446f4248bcb,,750788.0,601139.0,Active,HOU,22,http://cdn.usatsimg.com/api/download/?imageID=10773511,http://cdn.usatsimg.com/api/download/?imageID=11452187,193497.0,200.0,3477.0,Austin Rivers,5016
Edmond,,1987-05-20T00:00:00,Oklahoma,Baylor,3.0,C,Ekpe Udoh,331197.0,6,Ekpe Udoh,12339.0,200328,Ekpe Udoh,331197.0,Ekpe,20000017,82,,Scrambled,Scrambled,,Scrambled,33,Udoh,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000673.png,20000673,C,C,3115.0,1724.0,3360000.0,b90d7326-f5ab-4ed1-bdd9-db3b43318363,,732615.0,331197.0,Active,UTA,17,http://cdn.usatsimg.com/api/download/?imageID=10480081,http://cdn.usatsimg.com/api/download/?imageID=11576226,193269.0,245.0,2870.0,Ekpe Udoh,4721
Islip,,1992-07-15T00:00:00,New York,Tennessee,1.0,PF,Tobias Harris,552523.0,7,Tobias Harris,14518.0,200191,Tobias Harris,552523.0,Tobias,20000028,81,,Scrambled,Scrambled,,Scrambled,34,Harris,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000676.png,20000676,SF,F,3211.0,1849.0,14800000.0,82f09975-6a8d-42e4-b42c-a52b9349ed50,,748815.0,552523.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=10772425,http://cdn.usatsimg.com/api/download/?imageID=11575625,193716.0,235.0,3021.0,Tobias Harris,4901
Jamaica,,1990-03-26T00:00:00,New York,Norfolk State,2.0,PF,Kyle O'Quinn,483372.0,6,Kyle O'Quinn,17384.0,200347,Kyle O'Quinn,483372.0,Kyle,20000013,82,,Scrambled,Scrambled,,Scrambled,10,O'Quinn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000677.png,20000677,C,C,3341.0,2021.0,4449000.0,e58427b6-c42e-4bee-9556-4eed421d1cf7,,741158.0,483372.0,Active,IND,13,http://cdn.usatsimg.com/api/download/?imageID=10772936,http://cdn.usatsimg.com/api/download/?imageID=11464370,193894.0,250.0,3466.0,Kyle O'Quinn,5083
Morges,,1990-10-24T00:00:00,Switzerland,USC,1.0,C,Nikola Vucevic,457598.0,7,Nikola Vucevic,14514.0,200077,Nikola Vucevic,457598.0,Nikola,20000005,84,,Scrambled,Scrambled,,Scrambled,9,Vucevic,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000678.png,20000678,C,C,3212.0,1862.0,12750000.0,7366b2b7-5959-4dd9-9204-760e861b3119,,740149.0,457598.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10772564,http://cdn.usatsimg.com/api/download/?imageID=11507245,193880.0,260.0,3108.0,Nikola Vucevic,4897
Saint-Maurice,,1992-10-29T00:00:00,France,,1.0,SG,Evan Fournier,659767.0,6,Evan Fournier,23096.0,200440,Evan Fournier,659767.0,Evan,20000005,79,,Scrambled,Scrambled,,Scrambled,10,Fournier,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000679.png,20000679,SF,F,3317.0,1983.0,17000000.0,b736d95c-8474-48b2-9000-24ce926eace3,,751207.0,659767.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10772147,http://cdn.usatsimg.com/api/download/?imageID=11507256,193867.0,205.0,3414.0,Evan Fournier,5054
Gretna,,1994-02-22T00:00:00,Louisiana,Louisiana-Lafayette,1.0,PG,Elfrid Payton,608661.0,4,Elfrid Payton,19138.0,200503,Elfrid Payton,608661.0,Elfrid,20000023,76,,Scrambled,Scrambled,,Scrambled,4,Payton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000680.png,20000680,PG,G,3594.0,2343.0,3000000.0,5fe45e9e-7401-4896-8883-5f969361dbb7,,750009.0,608661.0,Active,NO,23,http://cdn.usatsimg.com/api/download/?imageID=10772021,http://cdn.usatsimg.com/api/download/?imageID=11995783,193587.0,185.0,3732.0,Elfrid Payton,5321
San Jose,,1995-09-16T00:00:00,California,Arizona,1.0,PF,Aaron Gordon,748788.0,4,Aaron Gordon,41594.0,200250,Aaron Gordon,748788.0,Aaron,20000005,81,,Scrambled,Scrambled,,Scrambled,0,Gordon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000681.png,20000681,PF,F,3577.0,2313.0,21590909.0,20f85838-0bd5-4c1f-ab85-a308bafaf5bc,,755661.0,748788.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10773601,http://cdn.usatsimg.com/api/download/?imageID=11507258,193869.0,220.0,3700.0,Aaron Gordon,5295
Lancaster,,1989-08-12T00:00:00,California,USC,1.0,C,Dewayne Dedmon,606642.0,5,Dewayne Dedmon,16301.0,200103,Dewayne Dedmon,606642.0,Dewayne,20000003,84,,Scrambled,Scrambled,,Scrambled,14,Dedmon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000684.png,20000684,C,C,3486.0,2253.0,7200000.0,b8a77045-a325-4ac1-ad9c-d065ec1f41a4,,750727.0,606642.0,Active,ATL,3,http://cdn.usatsimg.com/api/download/?imageID=10773637,http://cdn.usatsimg.com/api/download/?imageID=11568313,193847.0,245.0,3569.0,Dewayne Dedmon,5256
Queens,,1993-05-11T00:00:00,New York,St. John&#x27;s,1.0,SF,Moe Harkless,609843.0,6,Maurice Harkless,16178.0,200224,Moe Harkless,609843.0,Maurice,20000019,81,,Scrambled,Scrambled,,Scrambled,4,Harkless,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000686.png,20000686,SF,F,3314.0,1949.0,10837079.0,df6f21d3-5221-42e2-945b-8fe7cebdf03e,,750963.0,609843.0,Active,POR,19,http://cdn.usatsimg.com/api/download/?imageID=10773464,http://cdn.usatsimg.com/api/download/?imageID=11502435,193197.0,220.0,3426.0,Moe Harkless,5021
White Plains,,1983-05-17T00:00:00,New York,Arizona,2.0,PF,Channing Frye,65871.0,12,Channing Frye,9678.0,200278,Channing Frye,65871.0,Channing,20000012,84,,Scrambled,Scrambled,,Scrambled,9,Frye,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000688.png,20000688,PF,F,2595.0,1127.0,1512601.0,4d3a5b96-f4e1-424f-b8e2-1995b0eaa5d7,,657798.0,65871.0,Active,CLE,12,http://cdn.usatsimg.com/api/download/?imageID=10773626,http://cdn.usatsimg.com/api/download/?imageID=11500596,193959.0,255.0,1224.0,Channing Frye,3934
Upper Marlboro,,1992-05-04T00:00:00,Maryland,Indiana,3.0,SG,Victor Oladipo,553166.0,5,Victor Oladipo,15684.0,200438,Victor Oladipo,553166.0,Victor,20000013,76,,Scrambled,Scrambled,2019-01-28T00:00:00,Scrambled,4,Oladipo,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000689.png,20000689,SG,G,3433.0,2117.0,21000000.0,ae9e275c-9dce-4c10-a108-cfee6958df48,,747432.0,553166.0,Active,IND,13,http://cdn.usatsimg.com/api/download/?imageID=10773199,http://cdn.usatsimg.com/api/download/?imageID=11464367,193893.0,210.0,3610.0,Victor Oladipo,5153
Maysville,,1990-03-21T00:00:00,Kentucky,Kentucky,2.0,SF,Darius Miller,469484.0,4,Darius Miller,15762.0,200233,Darius Miller,469484.0,Darius,20000023,80,,Scrambled,Scrambled,,Scrambled,21,Miller,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000691.png,20000691,SF,F,3332.0,1986.0,2205000.0,ef98a67f-6d45-45af-be21-23fc07eb3f17,,740017.0,469484.0,Active,NO,23,http://cdn.usatsimg.com/api/download/?imageID=10772898,http://cdn.usatsimg.com/api/download/?imageID=11576020,193577.0,225.0,3457.0,Darius Miller,5080
Roanoke,,1991-07-15T00:00:00,Virginia,Virginia Commonwealth,3.0,SF,Troy Daniels,513526.0,5,Troy Daniels,20805.0,200401,Troy Daniels,513526.0,Troy,20000029,76,,Scrambled,Scrambled,,Scrambled,30,Daniels,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000698.png,20000698,SG,G,3562.0,2276.0,3258539.0,562677c1-2a13-4934-a801-a6c88c619e83,,744519.0,513526.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=10773395,http://cdn.usatsimg.com/api/download/?imageID=11489140,193666.0,205.0,2607.0,Troy Daniels,5282
